chr	pos	totDepth
KN805754.1	367270	16769
KN805754.1	367277	16824
KN805754.1	367283	16812
KN805754.1	367287	16821
KN805754.1	367296	16832
KN805754.1	367297	16821
KN805754.1	367304	16755
KN805754.1	427311	24234
KN805754.1	427313	24269
KN805754.1	427315	24280
KN805754.1	427316	24275
KN805754.1	427320	24347
KN805754.1	427322	24351
KN805754.1	427331	21276
KN805754.1	427352	21281
KN805754.1	474935	62784
KN805754.1	474950	61168
KN805754.1	474951	61159
KN805754.1	474953	62755
KN805754.1	474956	67421
KN805754.1	474961	68041
KN805754.1	474975	69207
KN805754.1	474983	69610
KN805754.1	474987	69565
KN805754.1	474989	69519
KN805754.1	474990	69512
KN805798.1	31286	15805
KN805798.1	31288	15794
KN805798.1	31292	15782
KN805798.1	31322	15794
KN805798.1	31333	15773
KN805798.1	31335	15066
KN805798.1	31341	15741
KN805798.1	31389	13084
KN805798.1	31394	14453
KN805798.1	31395	14474
KN805798.1	31408	14583
KN805798.1	31413	14590
KN805798.1	31415	14598
KN805798.1	31421	14132
KN805798.1	31424	14021
KN805798.1	31434	14614
KN805798.1	31439	14592
KN805798.1	279712	35674
KN805798.1	279874	15007
KN805798.1	279879	15005
KN805798.1	279882	14993
KN805798.1	279892	14981
KN805798.1	279900	12219
KN805798.1	279908	14972
KN805798.1	279909	15000
KN805798.1	279912	14997
KN805798.1	279913	14995
KN805798.1	291057	16748
KN805798.1	291058	14439
KN805798.1	291064	13613
KN805798.1	291081	13529
KN805798.1	291105	13520
KN805798.1	350780	16351
KN805798.1	350783	16341
KN805798.1	350787	16350
KN805798.1	350805	19939
KN805798.1	350811	19977
KN805798.1	350812	19984
KN805798.1	350818	19411
KN805798.1	350822	34120
KN805798.1	350828	34661
KN805798.1	350835	21908
KN805798.1	350843	21804
KN805798.1	350851	20218
KN805798.1	350864	18407
KN805798.1	350872	18408
KN805798.1	350878	18425
KN805776.1	49249	19078
KN805776.1	49257	18871
KN805776.1	49260	18867
KN805776.1	49276	19091
KN805776.1	69020	17882
KN805776.1	69048	17855
KN805776.1	91590	19057
KN805776.1	154439	22902
KN805776.1	154467	22750
KN805776.1	210192	8601
KN805776.1	407555	14487
KN805776.1	421243	17587
KN805776.1	421284	38352
KN805776.1	421285	38377
KN805776.1	421325	20796
KN805711.1	37290	16694
KN805711.1	37291	16694
KN805711.1	37302	16661
KN805711.1	37347	17179
KN805711.1	37348	17166
KN805711.1	60293	21051
KN805711.1	60297	21015
KN805711.1	60315	18415
KN805711.1	60320	18386
KN805711.1	60325	18311
KN805711.1	151140	21037
KN805711.1	151144	21090
KN805711.1	151158	22545
KN805711.1	151159	22510
KN805711.1	151166	22412
KN805711.1	189706	21961
KN805711.1	189713	21952
KN805711.1	189718	21949
KN805711.1	189727	24022
KN805711.1	189728	24513
KN805711.1	189750	24696
KN805711.1	189757	24654
KN805711.1	189760	24621
KN805711.1	323564	14584
KN805711.1	323581	14518
KN805711.1	323582	14579
KN805711.1	323588	14565
KN805711.1	323592	14547
KN805711.1	323593	14573
KN805711.1	323598	14564
KN805711.1	323602	14557
KN805711.1	323615	16375
KN805711.1	323632	19068
KN805711.1	323654	15105
KN805711.1	323659	15114
KN805711.1	323665	15139
KN805711.1	323686	15079
KN805711.1	360125	16372
KN805711.1	360129	16532
KN805711.1	360135	15787
KN805711.1	360138	15763
KN805711.1	360154	16491
KN805711.1	360161	16462
KN805711.1	360173	16380
KN805779.1	25198	18954
KN805779.1	25226	29180
KN805779.1	25230	29186
KN805779.1	25232	29169
KN805779.1	449659	12965
KN805779.1	449660	12965
KN805779.1	449666	15008
KN805779.1	449667	14743
KN805779.1	449668	14779
KN805779.1	449669	14772
KN805779.1	449683	15024
KN805779.1	449687	15002
KN805779.1	449705	14995
KN805779.1	449741	14455
KN805779.1	449764	14467
KN805779.1	449766	14420
KN805779.1	449767	14452
KN805779.1	449778	13874
KN805779.1	449785	14459
KN805779.1	449787	14447
KN805779.1	464392	12736
KN805779.1	464393	13096
KN805779.1	464396	13006
KN805779.1	464398	12959
KN805779.1	464401	12989
KN805779.1	464402	13004
KN805779.1	464414	12891
KN805779.1	464417	12913
KN805779.1	464418	12864
KN805779.1	464426	9712
KN805779.1	464448	9723
KN805779.1	464451	9572
KN805778.1	11113	18668
KN805778.1	11116	18689
KN805778.1	11122	18692
KN805778.1	117099	17461
KN805778.1	117104	17455
KN805778.1	117133	17623
KN805778.1	117235	18709
KN805778.1	132564	10888
KN805778.1	132645	11283
KN805778.1	132656	11310
KN805778.1	132660	11308
KN805778.1	132661	10971
KN805778.1	132671	11251
KN805778.1	194271	19718
KN805778.1	194290	19713
KN805778.1	194295	19690
KN805778.1	204395	9469
KN805778.1	210491	26592
KN805778.1	210497	26810
KN805778.1	210502	26743
KN805778.1	210506	26530
KN805778.1	247645	12771
KN805778.1	247675	12782
KN805778.1	247742	12358
KN805778.1	247760	12324
KN805778.1	247764	12332
KN805778.1	247766	12338
KN805778.1	247770	12350
KN805778.1	247771	12368
KN805778.1	297300	6942
KN805778.1	297301	6726
KN805778.1	297315	6930
KN805778.1	297385	10467
KN805778.1	297387	10451
KN805778.1	297432	10477
KN805778.1	297437	10507
KN805778.1	297442	10504
KN805778.1	313383	13445
KN805778.1	313387	13420
KN805778.1	313398	13435
KN805778.1	313408	13282
KN805778.1	313410	13431
KN805778.1	313413	13418
KN805778.1	313416	13431
KN805778.1	313431	13472
KN805778.1	332484	18868
KN805778.1	332528	10930
KN805778.1	332531	11082
KN805778.1	332542	11050
KN805778.1	332571	10983
KN805778.1	332582	10979
KN805778.1	332584	11059
KN805778.1	332646	10612
KN805778.1	332650	10613
KN805778.1	332656	10630
KN805778.1	332666	10601
KN805778.1	332668	10588
KN805778.1	332672	10598
KN805778.1	332679	10644
KN805778.1	332692	10651
KN805778.1	332694	10651
KN805778.1	332697	10641
KN805778.1	332699	10644
KN805778.1	425833	15341
KN805778.1	425840	15328
KN805778.1	425847	15368
KN805778.1	425849	15357
KN805778.1	425850	15342
KN805778.1	425863	15315
KN805778.1	425868	15299
KN805778.1	425874	15328
KN805778.1	425879	15337
KN805778.1	425881	15172
KN805778.1	425882	15328
KN805792.1	8613	100476
KN805792.1	8622	99159
KN805792.1	8639	56266
KN805792.1	8640	56355
KN805792.1	8641	56557
KN805792.1	8646	96394
KN805792.1	8648	97649
KN805792.1	8649	97362
KN805792.1	8655	98103
KN805792.1	8656	98173
KN805792.1	8659	98365
KN805792.1	8661	98669
KN805792.1	8663	98587
KN805792.1	8667	98608
KN805792.1	8669	98638
KN805792.1	8675	96104
KN805792.1	60793	13530
KN805792.1	60812	13500
KN805792.1	60830	13573
KN805792.1	60836	16150
KN805792.1	71777	17151
KN805792.1	71785	17142
KN805792.1	279113	11231
KN805792.1	279115	11236
KN805792.1	279123	11181
KN805796.1	154246	20823
KN805796.1	154249	21442
KN805796.1	154258	21272
KN805796.1	154260	21316
KN805796.1	165493	21631
KN805796.1	165499	21655
KN805796.1	165502	21662
KN805796.1	165511	21631
KN805796.1	165519	34860
KN805796.1	165520	34872
KN805796.1	165524	34949
KN805796.1	165537	22629
KN805796.1	165540	22635
KN805796.1	165541	22639
KN805796.1	165545	22629
KN805796.1	165552	22612
KN805796.1	267664	10386
KN805796.1	267679	11829
KN805796.1	267681	11865
KN805796.1	267687	12228
KN805796.1	267710	12213
KN805796.1	267724	12249
KN805796.1	377344	6705
KN805796.1	377348	6710
KN805796.1	377361	6697
KN805796.1	377378	8512
KN805796.1	377388	8538
KN805796.1	377412	5969
KN805796.1	426672	9013
KN805796.1	426678	8945
KN805796.1	426692	9290
KN805796.1	426704	8009
KN805796.1	426714	8009
KN805796.1	426719	8013
KN805737.1	2080	21478
KN805737.1	2100	25683
KN805737.1	2101	25591
KN805737.1	2130	19356
KN805737.1	2131	14936
KN805737.1	2151	14880
KN805737.1	2299	36716
KN805737.1	11749	9848
KN805737.1	11762	9822
KN805737.1	11767	9859
KN805737.1	11779	11765
KN805737.1	14294	17398
KN805737.1	14304	17388
KN805737.1	31412	6391
KN805737.1	72967	11700
KN805737.1	72975	16810
KN805737.1	72992	15404
KN805737.1	173362	19907
KN805737.1	173367	19979
KN805737.1	173369	19997
KN805737.1	173373	19944
KN805737.1	173381	19978
KN805737.1	173389	19915
KN805737.1	173393	16415
KN805737.1	173397	16487
KN805737.1	173399	16474
KN805737.1	173400	16487
KN805737.1	173404	16488
KN805737.1	173413	16476
KN805737.1	173417	16496
KN805737.1	199924	14391
KN805737.1	199927	14385
KN805737.1	199936	14399
KN805737.1	290062	13323
KN805737.1	290075	13289
KN805737.1	290084	13219
KN805737.1	290089	13386
KN805737.1	290098	13372
KN805737.1	290107	13385
KN805737.1	302930	22660
KN805737.1	302936	22707
KN805737.1	302942	20126
KN805737.1	302945	20127
KN805737.1	302947	20123
KN805737.1	302955	20138
KN805737.1	302959	20145
KN805737.1	302985	19703
KN805737.1	306947	5198
KN805737.1	306949	5203
KN805737.1	306954	5199
KN805737.1	306961	5202
KN805737.1	400361	21618
KN805737.1	400362	21641
KN805737.1	400375	21707
KN805737.1	400384	21693
KN805737.1	400385	21703
KN805737.1	443011	7714
KN805737.1	443012	7707
KN805737.1	443018	7656
KN805737.1	443021	7697
KN805737.1	443029	7598
KN805737.1	443053	7496
KN805737.1	448943	14803
KN805737.1	460415	12615
KN805737.1	460432	12604
KN805737.1	460458	12630
KN805723.1	182260	13712
KN805723.1	182270	13814
KN805723.1	182272	13813
KN805723.1	182277	13776
KN805723.1	182279	13799
KN805723.1	182297	17118
KN805723.1	182299	17099
KN805723.1	182305	17121
KN805723.1	182306	17135
KN805723.1	182311	17135
KN805723.1	182313	17112
KN805723.1	182316	24908
KN805723.1	182321	14662
KN805723.1	182323	14652
KN805723.1	182331	14111
KN805723.1	182342	14664
KN805723.1	182355	11297
KN805723.1	182362	11256
KN805723.1	462306	14296
KN805723.1	462325	14580
KN805723.1	462327	14350
KN805732.1	88495	19825
KN805732.1	212260	16039
KN805732.1	212270	18471
KN805732.1	212271	18490
KN805732.1	212274	18461
KN805732.1	212283	18447
KN805732.1	212284	18497
KN805732.1	212290	18463
KN805732.1	268526	10190
KN805732.1	268527	10184
KN805732.1	268541	9815
KN805732.1	356567	22830
KN805732.1	356568	22774
KN805732.1	356583	22791
KN805732.1	356586	22801
KN805732.1	356591	22675
KN805732.1	356593	22681
KN805732.1	356607	25855
KN805732.1	364179	31931
KN805732.1	364186	31836
KN805732.1	364194	31878
KN805732.1	415961	12054
KN805732.1	416005	15201
KN805732.1	416007	15212
KN805732.1	416011	15229
KN805732.1	416047	8480
KN805732.1	416051	8464
KN805732.1	416077	8469
KN805732.1	416081	8477
KN805732.1	416085	8472
KN805724.1	29351	12451
KN805724.1	29353	12464
KN805724.1	29359	12490
KN805724.1	29387	12473
KN805724.1	29393	12438
KN805724.1	180733	14334
KN805724.1	180752	17228
KN805724.1	180764	18001
KN805724.1	180767	17967
KN805724.1	180774	15521
KN805724.1	180790	26958
KN805724.1	180797	18677
KN805724.1	180809	18639
KN805724.1	180810	18645
KN805724.1	180821	15095
KN805724.1	180825	15091
KN805724.1	180832	15103
KN805724.1	327593	31311
KN805724.1	327602	30647
KN805724.1	327604	30444
KN805720.1	94622	13793
KN805720.1	94647	13963
KN805720.1	94651	13956
KN805720.1	94660	13915
KN805720.1	94705	12244
KN805720.1	94716	12234
KN805720.1	94723	12271
KN805720.1	94737	12287
KN805720.1	94747	12290
KN805720.1	94756	12292
KN805720.1	95719	12842
KN805720.1	95723	13071
KN805720.1	95726	13054
KN805720.1	95727	13065
KN805720.1	95753	13056
KN805720.1	95755	13042
KN805720.1	95763	13038
KN805720.1	95770	12984
KN805720.1	111567	19323
KN805720.1	111568	19339
KN805720.1	111577	20562
KN805720.1	111588	20548
KN805720.1	111589	20546
KN805720.1	111591	20510
KN805720.1	120387	15371
KN805720.1	120415	18127
KN805720.1	120423	18150
KN805720.1	120430	17716
KN805720.1	120432	18192
KN805720.1	120433	18157
KN805720.1	120435	18171
KN805720.1	120444	9805
KN805720.1	120456	9702
KN805720.1	127613	23507
KN805720.1	127616	23736
KN805720.1	127622	23817
KN805720.1	127626	23763
KN805720.1	127635	20547
KN805720.1	127638	23096
KN805720.1	127650	21394
KN805720.1	127668	21419
KN805720.1	187538	16452
KN805720.1	187540	26849
KN805720.1	205927	11868
KN805720.1	205933	12589
KN805720.1	205944	12619
KN805720.1	205956	12566
KN805720.1	205960	12610
KN805720.1	205976	12613
KN805720.1	205979	12597
KN805720.1	215161	16636
KN805720.1	215168	24409
KN805720.1	250554	13399
KN805720.1	250568	13408
KN805720.1	250577	15436
KN805720.1	344522	25388
KN805720.1	344523	25372
KN805720.1	344533	25386
KN805720.1	344535	25226
KN805720.1	344541	40965
KN805720.1	344548	40833
KN805720.1	344549	40866
KN805720.1	344550	40974
KN805720.1	344557	25298
KN805720.1	344561	25274
KN805720.1	344566	25239
KN805720.1	344574	25272
KN805720.1	344578	23991
KN805720.1	344583	20601
KN805720.1	344590	20577
KN805720.1	344593	20574
KN805788.1	52150	20216
KN805788.1	52181	20884
KN805788.1	52206	20831
KN805788.1	305519	10960
KN805788.1	305587	11266
KN805788.1	305603	11266
KN805788.1	351079	17163
KN805788.1	351080	17552
KN805788.1	351105	17841
KN805788.1	351110	17845
KN805788.1	361001	7107
KN805788.1	361003	7110
KN805788.1	361007	7113
KN805788.1	390932	18946
KN805788.1	390934	18935
KN805788.1	390945	18950
KN805788.1	390950	18946
KN805788.1	390955	18946
KN805788.1	390962	19286
KN805788.1	390964	19324
KN805788.1	390977	22491
KN805788.1	391003	17983
KN805788.1	391030	17188
KN805788.1	391035	17221
KN805788.1	391047	17231
KN805788.1	391048	17203
KN805788.1	391057	17190
KN805788.1	403490	16414
KN805788.1	403496	11424
KN805788.1	403504	11679
KN805768.1	190521	17799
KN805768.1	190524	17319
KN805768.1	190527	17324
KN805768.1	190536	17176
KN805768.1	200824	6806
KN805768.1	200924	7583
KN805768.1	290457	18757
KN805768.1	290461	18779
KN805768.1	290462	18792
KN805768.1	290463	18701
KN805768.1	290469	18800
KN805768.1	290482	19973
KN805768.1	290493	22048
KN805768.1	290514	18520
KN805768.1	316176	9982
KN805768.1	316189	10019
KN805768.1	316203	17391
KN805768.1	316204	12654
KN805768.1	316207	12637
KN805768.1	316218	12641
KN805768.1	316222	12637
KN805768.1	316232	10397
KN805768.1	316238	10402
KN805768.1	316257	10392
KN805768.1	413497	12433
KN805768.1	413500	12457
KN805768.1	413508	12451
KN805768.1	413513	12439
KN805768.1	413557	15626
KN805768.1	413561	15684
KN805768.1	413582	15669
KN805768.1	413594	15706
KN805768.1	413595	15708
KN805768.1	413596	15691
KN805768.1	413665	7717
KN805742.1	76133	16658
KN805742.1	76140	16959
KN805742.1	76143	17235
KN805742.1	76144	17490
KN805742.1	76146	17523
KN805742.1	76147	17524
KN805742.1	76159	20608
KN805742.1	76168	31970
KN805742.1	76171	32039
KN805742.1	76182	32040
KN805742.1	76183	31979
KN805742.1	76186	23264
KN805742.1	76192	23299
KN805742.1	76195	23300
KN805742.1	76203	22972
KN805742.1	76205	22903
KN805742.1	77725	17782
KN805742.1	77732	17748
KN805742.1	103302	7562
KN805742.1	103305	7574
KN805742.1	103420	16287
KN805742.1	103421	16265
KN805742.1	103446	16276
KN805742.1	103447	16274
KN805742.1	209535	19097
KN805742.1	209538	19101
KN805742.1	209541	19086
KN805742.1	209543	19106
KN805742.1	209548	19057
KN805742.1	209567	19834
KN805742.1	209571	19819
KN805742.1	209577	19675
KN805742.1	209581	16548
KN805742.1	209585	16566
KN805742.1	209586	16553
KN805742.1	209593	14381
KN805742.1	209595	14470
KN805742.1	209596	14852
KN805742.1	209598	14668
KN805742.1	209615	16559
KN805742.1	209618	16548
KN805742.1	209621	16470
KN805742.1	211751	11559
KN805742.1	254893	16537
KN805742.1	254894	16553
KN805742.1	254897	16548
KN805742.1	357239	14263
KN805742.1	357240	14247
KN805742.1	357252	14253
KN805742.1	357262	20592
KN805742.1	357277	20577
KN805742.1	377723	20653
KN805742.1	377745	20676
KN805742.1	377749	20382
KN805742.1	377773	20556
KN805742.1	392263	22505
KN805742.1	392287	23116
KN805742.1	392301	20627
KN805742.1	392306	20630
KN805742.1	392307	20605
KN805742.1	392313	20586
KN805751.1	22410	21830
KN805751.1	22419	20902
KN805751.1	22425	21805
KN805751.1	22434	21828
KN805751.1	22450	21789
KN805751.1	22455	25067
KN805751.1	22459	26389
KN805751.1	22510	21112
KN805751.1	64209	26887
KN805751.1	64223	27050
KN805751.1	64226	27068
KN805751.1	280047	15537
KN805751.1	280059	15318
KN805751.1	280063	15311
KN805751.1	280068	15570
KN805751.1	281505	10719
KN805751.1	281511	10667
KN805751.1	281516	10701
KN805751.1	281529	10696
KN805751.1	281534	10711
KN805751.1	281589	10460
KN805751.1	281600	10445
KN805751.1	281602	10433
KN805751.1	281609	10328
KN805751.1	281618	10453
KN805751.1	281626	10466
KN805751.1	332289	14223
KN805751.1	332291	14330
KN805751.1	332302	14316
KN805751.1	332305	14334
KN805751.1	332308	14322
KN805751.1	332310	14365
KN805751.1	332311	14611
KN805751.1	332314	27705
KN805751.1	332317	27773
KN805751.1	332322	27772
KN805751.1	332323	27809
KN805751.1	332326	27781
KN805751.1	332327	27840
KN805751.1	332332	20395
KN805751.1	332342	20365
KN805751.1	332353	20281
KN805751.1	332354	20329
KN805751.1	337236	12424
KN805751.1	337237	12393
KN805751.1	337238	12424
KN805751.1	337265	12222
KN805751.1	337293	12404
KN805751.1	362184	21963
KN805751.1	362188	21770
KN805751.1	362198	21890
KN805751.1	362209	21692
KN805751.1	451743	13084
KN805751.1	451745	13090
KN805751.1	451751	13105
KN805751.1	451765	13109
KN805751.1	451768	13093
KN805751.1	451779	12142
KN805727.1	39702	30981
KN805727.1	39704	31000
KN805727.1	39714	31022
KN805727.1	39715	31062
KN805727.1	39720	30547
KN805727.1	39722	29613
KN805727.1	39728	31067
KN805727.1	39731	31051
KN805727.1	48160	5517
KN805727.1	48167	5491
KN805727.1	48168	5484
KN805727.1	48169	5494
KN805727.1	48215	5487
KN805727.1	162162	17917
KN805727.1	162185	17766
KN805727.1	162201	17891
KN805727.1	162206	17809
KN805727.1	162216	20208
KN805727.1	217367	17537
KN805727.1	217381	17466
KN805727.1	217396	17422
KN805727.1	217398	17443
KN805727.1	261053	10299
KN805727.1	261062	10338
KN805727.1	261073	10345
KN805727.1	261075	10335
KN805727.1	318049	11321
KN805727.1	318050	11321
KN805727.1	318056	11327
KN805727.1	318058	11277
KN805727.1	318072	11238
KN805727.1	318079	11323
KN805727.1	318083	11331
KN805727.1	318096	11335
KN805727.1	387721	15039
KN805727.1	387723	15031
KN805727.1	387747	15010
KN805727.1	387757	20233
KN805727.1	387820	19605
KN805727.1	437404	16745
KN805727.1	437418	16710
KN805727.1	437440	16592
KN805727.1	437446	16736
KN805727.1	437447	16752
KN805727.1	437454	16768
KN805769.1	330186	22634
KN805769.1	375708	15646
KN805769.1	375710	15711
KN805769.1	375724	15751
KN805769.1	407037	18369
KN805769.1	407040	18823
KN805769.1	407041	18439
KN805769.1	407046	19719
KN805769.1	407048	19645
KN805769.1	407051	19667
KN805769.1	407062	18507
KN805769.1	407069	18575
KN805769.1	407090	18593
KN805769.1	407093	17951
KN805858.1	17196	25670
KN805858.1	17224	24215
KN805858.1	17262	20181
KN805858.1	17266	20174
KN805858.1	101175	8377
KN805858.1	101273	10706
KN805858.1	104889	18620
KN805858.1	104890	18461
KN805858.1	104914	21969
KN805858.1	104939	30641
KN805858.1	135577	9811
KN805858.1	135594	16540
KN805858.1	135676	19474
KN805858.1	254904	15164
KN805858.1	254913	15151
KN805858.1	255024	14698
KN805858.1	267276	16272
KN805858.1	359803	13983
KN805858.1	378044	9170
KN805858.1	378076	9177
KN805858.1	378181	6694
KN805858.1	433239	11079
KN805858.1	433265	7785
KN805858.1	447059	27767
KN805858.1	447066	27691
KN805858.1	447070	43205
KN805728.1	84930	9986
KN805728.1	84939	9984
KN805728.1	84957	9951
KN805728.1	84962	9990
KN805728.1	84965	10014
KN805728.1	84967	10003
KN805728.1	97290	8689
KN805728.1	97293	8659
KN805728.1	97331	10455
KN805728.1	97334	11458
KN805728.1	97350	11990
KN805728.1	97351	14003
KN805728.1	97363	10631
KN805728.1	97377	11061
KN805728.1	97379	11058
KN805728.1	97385	10870
KN805728.1	97394	11057
KN805728.1	97405	11077
KN805728.1	168317	19830
KN805728.1	168332	19821
KN805728.1	168336	19795
KN805728.1	168337	19796
KN805728.1	168343	19811
KN805728.1	168354	19782
KN805728.1	168363	23856
KN805728.1	168373	16972
KN805728.1	168387	18032
KN805728.1	214239	14199
KN805728.1	272662	15063
KN805728.1	272669	15052
KN805728.1	272672	15049
KN805728.1	272684	15050
KN805728.1	272690	15019
KN805728.1	272692	15085
KN805728.1	272707	18291
KN805728.1	272754	9192
KN805728.1	272773	9127
KN805728.1	272774	9118
KN805728.1	272782	9177
KN805730.1	18310	6493
KN805730.1	18333	6505
KN805730.1	18345	6516
KN805730.1	18357	6529
KN805730.1	99841	27827
KN805730.1	99845	27813
KN805730.1	99848	27794
KN805730.1	99856	27837
KN805730.1	383535	19975
KN805730.1	383542	19942
KN805730.1	383551	19960
KN805730.1	383570	19931
KN805730.1	383576	20003
KN805730.1	383583	24246
KN805730.1	383610	15731
KN805730.1	383618	15674
